0000000,0000001
0000001,0000001
0000002,0000001
0000005,0000001
0000006,0000001
0000007,0000001
0000008,0000001
0000012,0000001
0000013,0000001
0000014,0000001
0000017,0000001
0000019,0000001
0000022,0000001
0000025,0000001
0000026,0000001
0000028,0000001
0000029,0000001
0000030,0000001
0000032,0000001
0000033,0000001
0000034,0000001
0000037,0000001
0000039,0000001
0000041,0000001
0000044,0000001
0000045,0000001
0000046,0000001
0000047,0000001
0000049,0000001
0000050,0000001
0000051,0000001
0000055,0000001
0000058,0000001
0000059,0000001
0000062,0000001
0000065,0000001
0000066,0000001
0000067,0000001
0000068,0000001
0000070,0000001
0000071,0000001
0000072,0000001
0000073,0000001
0000074,0000001
0000075,0000001
0000080,0000001
0000081,0000001
0000082,0000001
0000086,0000001
0000087,0000001
0000089,0000001
0000092,0000001
0000093,0000001
0000095,0000001
0000098,0000001
0000100,0000001
0000102,0000001
0000106,0000001
0000107,0000001
0000109,0000001
0000110,0000001
0000111,0000001
0000112,0000001
0000114,0000001
0000117,0000001
0000118,0000001
0000121,0000001
0000124,0000001
0000125,0000001
0000128,0000001
0000129,0000001
0000131,0000001
0000132,0000001
0000133,0000001
0000137,0000001
0000138,0000001
0000142,0000001
0000146,0000001
0000150,0000001
0000151,0000001
0000155,0000001
0000156,0000001
0000158,0000001
0000166,0000001
0000169,0000001
0000170,0000001
0000172,0000001
0000173,0000001
0000174,0000001
0000175,0000001
0000176,0000001
0000178,0000001
0000179,0000001
0000182,0000001
0000184,0000001
0000185,0000001
0000189,0000001
0000190,0000001
0000191,0000001
0000192,0000001
0000193,0000001
0000194,0000001
0000196,0000001
0000197,0000001
0000198,0000001
0000201,0000001
0000207,0000001
0000211,0000001
0000212,0000001
0000213,0000001
0000216,0000001
0000218,0000001
0000219,0000001
0000222,0000001
0000224,0000001
0000226,0000001
0000227,0000001
0000228,0000001
0000229,0000001
0000230,0000001
0000235,0000001
0000237,0000001
0000238,0000001
0000241,0000001
0000242,0000001
0000245,0000001
0000248,0000001
0000251,0000001
0000254,0000001
0000255,0000001
0000256,0000001
0000257,0000001
0000262,0000001
0000265,0000001
0000267,0000001
0000270,0000001
0000271,0000001
0000272,0000001
0000276,0000001
0000280,0000001
0000281,0000001
0000284,0000001
0000286,0000001
0000287,0000001
0000288,0000001
0000289,0000001
0000290,0000001
0000291,0000001
0000293,0000001
0000294,0000001
0000302,0000001
0000303,0000001
0000304,0000001
0000305,0000001
0000307,0000001
0000310,0000001
0000311,0000001
0000313,0000001
0000314,0000001
0000315,0000001
0000316,0000001
0000317,0000001
0000320,0000001
0000322,0000001
0000323,0000001
0000325,0000001
0000326,0000001
0000327,0000001
0000330,0000001
0000331,0000001
0000333,0000001
0000336,0000001
0000337,0000001
0000339,0000001
0000340,0000001
0000341,0000001
0000344,0000001
0000000,0000002
0000001,0000002
0000002,0000002
0000006,0000002
0000007,0000002
0000009,0000002
0000014,0000002
0000016,0000002
